strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
adv_binance_q97_win120,train,30,7,0.030236575191214074,-0.023676908772600803,0.6540247061475083,-0.05391348396381487,25755977693.720867,True,77738580,6246660,195874316413.89697,180291843856.04608,15582472557.85089
adv_binance_q97_win120,train,120,7,-0.00946338082190134,-0.09333918011055374,0.9609938076960934,-0.0838757992886524,25755977693.720867,True,77738580,6246660,195874316413.89697,180291843856.04608,15582472557.85089
adv_binance_q97_win120,train,300,7,-0.08505801517955065,-0.08954610834162222,-0.0331300179645049,-0.004488093162071563,25755977693.720867,True,77738580,6246660,195874316413.89697,180291843856.04608,15582472557.85089
adv_binance_q97_win20,train,30,7,0.030236575191214074,0.01608334593126255,0.7101761626405373,-0.014153229259951525,27411464018.356773,True,82466430,1518810,195874316413.89697,191880248128.4974,3994068285.39957
adv_binance_q97_win20,train,120,7,-0.00946338082190134,-0.06482779668550577,2.6503153446024124,-0.05536441586360443,27411464018.356773,True,82466430,1518810,195874316413.89697,191880248128.4974,3994068285.39957
adv_binance_q97_win20,train,300,7,-0.08505801517955065,-0.09451146410964534,0.3690979973772512,-0.009453448930094685,27411464018.356773,True,82466430,1518810,195874316413.89697,191880248128.4974,3994068285.39957
adv_binance_q97_win30,train,30,7,0.030236575191214074,-0.004972941208496498,1.2506975431255103,-0.03520951639971057,27197417155.273407,True,81869731,2115509,195874316413.89697,190381920086.91385,5492396326.983109
adv_binance_q97_win30,train,120,7,-0.00946338082190134,-0.08349074483882679,2.5565334740074936,-0.07402736401692545,27197417155.273407,True,81869731,2115509,195874316413.89697,190381920086.91385,5492396326.983109
adv_binance_q97_win30,train,300,7,-0.08505801517955065,-0.09660051914658878,0.3150376692960448,-0.011542503967038126,27197417155.273407,True,81869731,2115509,195874316413.89697,190381920086.91385,5492396326.983109
adv_binance_q97_win45,train,30,7,0.030236575191214074,-0.05574459139947976,2.179078162038747,-0.08598116659069382,26905481574.575115,True,81037042,2948198,195874316413.89697,188338371022.02582,7535945391.87113
adv_binance_q97_win45,train,120,7,-0.00946338082190134,-0.12238026914146201,2.812555848500261,-0.11291688831956066,26905481574.575115,True,81037042,2948198,195874316413.89697,188338371022.02582,7535945391.87113
adv_binance_q97_win45,train,300,7,-0.08505801517955065,-0.1254799166856907,0.925166274859914,-0.04042190150614004,26905481574.575115,True,81037042,2948198,195874316413.89697,188338371022.02582,7535945391.87113
adv_binance_q97_win60,train,30,7,0.030236575191214074,-0.043237846462546026,1.4703976593731016,-0.0734744216537601,26623749509.27808,True,80245616,3739624,195874316413.89697,186366246564.94656,9508069848.95039
adv_binance_q97_win60,train,120,7,-0.00946338082190134,-0.12388104292291668,2.2332199992183193,-0.11441766210101534,26623749509.27808,True,80245616,3739624,195874316413.89697,186366246564.94656,9508069848.95039
adv_binance_q97_win60,train,300,7,-0.08505801517955065,-0.1055567252115593,0.3167341160078742,-0.02049871003200865,26623749509.27808,True,80245616,3739624,195874316413.89697,186366246564.94656,9508069848.95039
adv_binance_q97_win90,train,30,7,0.030236575191214074,-0.024178056031729397,0.8157009487836729,-0.054414631222943474,26169126124.594574,True,78911318,5073922,195874316413.89697,183183882872.16202,12690433541.73495
adv_binance_q97_win90,train,120,7,-0.00946338082190134,-0.11162484737006623,1.4652170594216591,-0.10216146654816488,26169126124.594574,True,78911318,5073922,195874316413.89697,183183882872.16202,12690433541.73495
